id,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,ended,endedLastChangedAt,idx,idxLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,start,startLastChangedAt
01HVSWVV0N9KVYQK3R04XT82Y3,6,2024-04-19T00:42:22.613450022Z,Round 7 / 12,2024-04-19T00:42:22.613450022Z,2,2024-04-19T00:42:22.779585582Z,true,2024-04-19T00:48:46.998428867Z,7,2024-04-19T00:42:22.613450022Z,Chat,2024-04-19T00:42:22.613450022Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:42:22.613450022Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:22.613450022Z,true,2024-04-19T00:48:00.410694999Z
01HVSWVV0QWWMS4JKYT3KN9VQN,5,2024-04-19T00:42:22.615574764Z,Round 6 / 12,2024-04-19T00:42:22.615574764Z,2,2024-04-19T00:42:22.766471432Z,true,2024-04-19T00:48:00.389411747Z,6,2024-04-19T00:42:22.615574764Z,Chat,2024-04-19T00:42:22.615574764Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:42:22.615574764Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:22.615574764Z,true,2024-04-19T00:47:11.621986878Z
01HVSWVV0SFZX80JK798HK197H,7,2024-04-19T00:42:22.617842354Z,Round 8 / 12,2024-04-19T00:42:22.617842354Z,2,2024-04-19T00:42:22.694254212Z,true,2024-04-19T00:49:37.23602287Z,8,2024-04-19T00:42:22.617842354Z,Chat,2024-04-19T00:42:22.617842354Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:42:22.617842354Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:22.617842354Z,true,2024-04-19T00:48:47.017836483Z
01HVSWVV0WPQFRN28QXDZVHTR1,9,2024-04-19T00:42:22.620275508Z,Round 10 / 12,2024-04-19T00:42:22.620275508Z,2,2024-04-19T00:42:22.77417247Z,true,2024-04-19T00:51:23.613440336Z,10,2024-04-19T00:42:22.620275508Z,Chat,2024-04-19T00:42:22.620275508Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:42:22.620275508Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:22.620275508Z,true,2024-04-19T00:50:26.811286781Z
01HVSWVV0YP83G8RYF2RAGPFZF,8,2024-04-19T00:42:22.622341405Z,Round 9 / 12,2024-04-19T00:42:22.622341405Z,2,2024-04-19T00:42:22.707752303Z,true,2024-04-19T00:50:26.785834879Z,9,2024-04-19T00:42:22.622341405Z,Chat,2024-04-19T00:42:22.622341405Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:42:22.622341405Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:22.622341405Z,true,2024-04-19T00:49:37.263534599Z
01HVSWVV107H49927DFXGYSQYH,10,2024-04-19T00:42:22.624981769Z,Round 11 / 12,2024-04-19T00:42:22.624981769Z,2,2024-04-19T00:42:22.787460433Z,true,2024-04-19T00:52:12.436411046Z,11,2024-04-19T00:42:22.624981769Z,Chat,2024-04-19T00:42:22.624981769Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:42:22.624981769Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:22.624981769Z,true,2024-04-19T00:51:23.645856419Z
01HVSWVV13KSXH34YME0K2NA5N,11,2024-04-19T00:42:22.627214978Z,Round 12 / 12,2024-04-19T00:42:22.627214978Z,2,2024-04-19T00:42:22.831539881Z,true,2024-04-19T00:53:09.020461257Z,12,2024-04-19T00:42:22.627214978Z,Chat,2024-04-19T00:42:22.627214978Z,01HVSTV1N6WBW5MRZ4CQYC6701,2024-04-19T00:42:22.627214978Z,01HVSTV1MV41R49B17JSWCBPH3,2024-04-19T00:42:22.627214978Z,true,2024-04-19T00:52:12.460353055Z
01HVSX2ET76NP4HAR0SXYJ409P,0,2024-04-19T00:45:59.495833514Z,Round 1 / 12,2024-04-19T00:45:59.495833514Z,2,2024-04-19T00:45:59.671273443Z,true,2024-04-19T00:47:00.506573768Z,1,2024-04-19T00:45:59.495833514Z,Chat,2024-04-19T00:45:59.495833514Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.495833514Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.495833514Z,true,2024-04-19T00:45:59.868814387Z
01HVSX2ETBNNK0XS8ZB0CGB6TF,2,2024-04-19T00:45:59.499734277Z,Round 3 / 12,2024-04-19T00:45:59.499734277Z,2,2024-04-19T00:45:59.714901904Z,true,2024-04-19T00:49:01.054055806Z,3,2024-04-19T00:45:59.499734277Z,Chat,2024-04-19T00:45:59.499734277Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.499734277Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.499734277Z,true,2024-04-19T00:48:00.79361964Z
01HVSX2ETJDTNSXNG45YCD50ZS,1,2024-04-19T00:45:59.50695356Z,Round 2 / 12,2024-04-19T00:45:59.50695356Z,2,2024-04-19T00:45:59.73558835Z,true,2024-04-19T00:48:00.773359778Z,2,2024-04-19T00:45:59.50695356Z,Chat,2024-04-19T00:45:59.50695356Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.50695356Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.50695356Z,true,2024-04-19T00:47:00.527357023Z
01HVSX2ETRB27JSK2D48B0KSQK,3,2024-04-19T00:45:59.51207639Z,Round 4 / 12,2024-04-19T00:45:59.51207639Z,2,2024-04-19T00:45:59.721751517Z,true,2024-04-19T00:50:01.387193926Z,4,2024-04-19T00:45:59.51207639Z,Chat,2024-04-19T00:45:59.51207639Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.51207639Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.51207639Z,true,2024-04-19T00:49:01.075103571Z
01HVSX2ETV484DCBB3K3ABRF0J,4,2024-04-19T00:45:59.515798098Z,Round 5 / 12,2024-04-19T00:45:59.515798098Z,2,2024-04-19T00:45:59.73558835Z,true,2024-04-19T00:50:53.276632085Z,5,2024-04-19T00:45:59.515798098Z,Chat,2024-04-19T00:45:59.515798098Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.515798098Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.515798098Z,true,2024-04-19T00:50:01.421081036Z
01HVSX2EV62NSJ8ST626GRAHQP,5,2024-04-19T00:45:59.526881844Z,Round 6 / 12,2024-04-19T00:45:59.526881844Z,2,2024-04-19T00:45:59.755810615Z,true,2024-04-19T00:51:53.680896925Z,6,2024-04-19T00:45:59.526881844Z,Chat,2024-04-19T00:45:59.526881844Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.526881844Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.526881844Z,true,2024-04-19T00:50:53.300178627Z
01HVSX2EVFARVWN70Y6N8FCY7X,9,2024-04-19T00:45:59.535986847Z,Round 10 / 12,2024-04-19T00:45:59.535986847Z,2,2024-04-19T00:45:59.763868809Z,true,2024-04-19T00:55:19.005024897Z,10,2024-04-19T00:45:59.535986847Z,Chat,2024-04-19T00:45:59.535986847Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.535986847Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.535986847Z,true,2024-04-19T00:54:36.089415574Z
01HVSX2EVNABATG2J60KESH1XB,7,2024-04-19T00:45:59.541063975Z,Round 8 / 12,2024-04-19T00:45:59.541063975Z,2,2024-04-19T00:45:59.755810615Z,true,2024-04-19T00:53:53.86125746Z,8,2024-04-19T00:45:59.541063975Z,Chat,2024-04-19T00:45:59.541063975Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.541063975Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.541063975Z,true,2024-04-19T00:52:55.004951934Z
01HVSX2EVTHEWZBPKMXXQ7GKB4,10,2024-04-19T00:45:59.546166591Z,Round 11 / 12,2024-04-19T00:45:59.546166591Z,2,2024-04-19T00:45:59.793784432Z,true,2024-04-19T00:56:11.020133464Z,11,2024-04-19T00:45:59.546166591Z,Chat,2024-04-19T00:45:59.546166591Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.546166591Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.546166591Z,true,2024-04-19T00:55:19.027627887Z
01HVSX2EW4W8S9BSARFPH5EX8N,11,2024-04-19T00:45:59.556355517Z,Round 12 / 12,2024-04-19T00:45:59.556355517Z,2,2024-04-19T00:45:59.804591956Z,true,2024-04-19T00:56:55.525976752Z,12,2024-04-19T00:45:59.556355517Z,Chat,2024-04-19T00:45:59.556355517Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.556355517Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.556355517Z,true,2024-04-19T00:56:11.048098847Z
01HVSX2EWBN52VCKX1G1EKEDXS,8,2024-04-19T00:45:59.563662777Z,Round 9 / 12,2024-04-19T00:45:59.563662777Z,2,2024-04-19T00:45:59.782711979Z,true,2024-04-19T00:54:36.069517503Z,9,2024-04-19T00:45:59.563662777Z,Chat,2024-04-19T00:45:59.563662777Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.563662777Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.563662777Z,true,2024-04-19T00:53:53.885025858Z
01HVSX2EWGKGJBSYEKEMC62D7T,6,2024-04-19T00:45:59.568353413Z,Round 7 / 12,2024-04-19T00:45:59.568353413Z,2,2024-04-19T00:45:59.824398855Z,true,2024-04-19T00:52:54.982645803Z,7,2024-04-19T00:45:59.568353413Z,Chat,2024-04-19T00:45:59.568353413Z,01HVSTTZE2ENNPZF192D7TBY4E,2024-04-19T00:45:59.568353413Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:45:59.568353413Z,true,2024-04-19T00:51:53.707282312Z
01HVSX2XGANTK4ZWSR7T8F18VM,0,2024-04-19T00:46:14.538426643Z,Round 1 / 12,2024-04-19T00:46:14.538426643Z,2,2024-04-19T00:46:14.684195332Z,true,2024-04-19T00:47:15.528141006Z,1,2024-04-19T00:46:14.538426643Z,Chat,2024-04-19T00:46:14.538426643Z,01HVSTTZE2ENNPZF192SSV1JAH,2024-04-19T00:46:14.538426643Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:46:14.538426643Z,true,2024-04-19T00:46:14.785604052Z
01HVSX2XGEKQ1WB92DYX27603F,1,2024-04-19T00:46:14.542992484Z,Round 2 / 12,2024-04-19T00:46:14.542992484Z,2,2024-04-19T00:46:14.830852814Z,true,2024-04-19T00:48:09.679912887Z,2,2024-04-19T00:46:14.542992484Z,Chat,2024-04-19T00:46:14.542992484Z,01HVSTTZE2ENNPZF192SSV1JAH,2024-04-19T00:46:14.542992484Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:46:14.542992484Z,true,2024-04-19T00:47:15.546924182Z
01HVSX2XGTXZ8QZEV2FHP3ZNR4,5,2024-04-19T00:46:14.554476841Z,Round 6 / 12,2024-04-19T00:46:14.554476841Z,2,2024-04-19T00:46:14.722985381Z,true,2024-04-19T00:50:58.544511473Z,6,2024-04-19T00:46:14.554476841Z,Chat,2024-04-19T00:46:14.554476841Z,01HVSTTZE2ENNPZF192SSV1JAH,2024-04-19T00:46:14.554476841Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:46:14.554476841Z,true,2024-04-19T00:50:16.284975587Z
01HVSX2XGXE7WFS74B7C2MEVZB,3,2024-04-19T00:46:14.55794711Z,Round 4 / 12,2024-04-19T00:46:14.55794711Z,2,2024-04-19T00:46:14.836437007Z,true,2024-04-19T00:49:38.344589244Z,4,2024-04-19T00:46:14.55794711Z,Chat,2024-04-19T00:46:14.55794711Z,01HVSTTZE2ENNPZF192SSV1JAH,2024-04-19T00:46:14.55794711Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:46:14.55794711Z,true,2024-04-19T00:48:56.371454488Z
01HVSX2XH1N2GAQV0JJZQ18JM7,2,2024-04-19T00:46:14.561490963Z,Round 3 / 12,2024-04-19T00:46:14.561490963Z,2,2024-04-19T00:46:14.722985381Z,true,2024-04-19T00:48:56.35236114Z,3,2024-04-19T00:46:14.561490963Z,Chat,2024-04-19T00:46:14.561490963Z,01HVSTTZE2ENNPZF192SSV1JAH,2024-04-19T00:46:14.561490963Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:46:14.561490963Z,true,2024-04-19T00:48:09.701891103Z
01HVSX2XH59M8CRWME82VDRH5J,4,2024-04-19T00:46:14.565355926Z,Round 5 / 12,2024-04-19T00:46:14.565355926Z,2,2024-04-19T00:46:14.702606069Z,true,2024-04-19T00:50:16.254888998Z,5,2024-04-19T00:46:14.565355926Z,Chat,2024-04-19T00:46:14.565355926Z,01HVSTTZE2ENNPZF192SSV1JAH,2024-04-19T00:46:14.565355926Z,01HVSTTZDCHPMX7FNY0D8YS9FP,2024-04-19T00:46:14.565355926Z,true,2024-04-19T00:49:38.375581393Z
