id,endedReason,endedReasonLastChangedAt,config,configLastChangedAt,status,statusLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,initialized,initializedLastChangedAt
﻿id,lobbyConfig,lobbyConfigLastChangedAt,initialized,initializedLastChangedAt,endedReason,endedReasonLastChangedAt,config,configLastChangedAt,status,statusLastChangedAt
01HNDD7AZ71N8E9Q8R5MXCW09X,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:43:58.055427858Z,true,2024-01-30T14:43:58.07804042Z,all games finished,2024-01-30T14:53:05.001052631Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:43:58.055427858Z,ended,2024-01-30T14:53:05.001052631Z
01HNDD7CMER0D7FW6SZ6T050B6,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:43:59.758218587Z,true,2024-01-30T14:43:59.77048027Z,all games finished,2024-01-30T14:54:48.831194941Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:43:59.758218587Z,ended,2024-01-30T14:54:48.831194941Z
01HNDD7D7K1SB8JVBQNAXA59EA,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:44:00.371537408Z,true,2024-01-30T14:44:00.38338562Z,all games finished,2024-01-30T14:54:11.687143368Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:44:00.371537408Z,ended,2024-01-30T14:54:11.687143368Z
01HNDD7DCWA2H12T80JVFYY4MB,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:44:00.540803415Z,true,2024-01-30T14:44:00.551101015Z,all games finished,2024-01-30T14:57:01.058468629Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:44:00.540803415Z,ended,2024-01-30T14:57:01.058468629Z
01HNDD7DJ1NA0SSKZ1VHEG0W37,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:44:00.705504579Z,true,2024-01-30T14:44:00.714562359Z,all games finished,2024-01-30T14:57:37.501609503Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:44:00.705504579Z,ended,2024-01-30T14:57:37.501609503Z
01HNDD7DQT9S31Q4XW46981XTQ,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:44:00.890227577Z,true,2024-01-30T14:44:00.90008186Z,all games finished,2024-01-30T15:05:25.416966571Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:44:00.890227577Z,ended,2024-01-30T15:05:25.416966571Z
01HNDD7DX2PF9FH47ZVK6YBVEG,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:44:01.058108408Z,true,2024-01-30T14:44:01.06783431Z,all games finished,2024-01-30T15:10:57.833607536Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:44:01.058108408Z,ended,2024-01-30T15:10:57.833607536Z
01HNDDJWFHTJ5VK732VD4T6AW0,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:50:16.433963594Z,true,2024-01-30T14:50:16.45161676Z,all games finished,2024-01-30T15:13:49.079281089Z,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:50:16.433963594Z,ended,2024-01-30T15:13:49.079281089Z
01HNDDK0MAZNNPSRPDMY0EJ6A5,"{""name"":""Default individual"",""kind"":""individual"",""duration"":300000000000}",2024-01-30T14:50:20.682526522Z,true,2024-01-30T14:50:20.699152654Z,,,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""experiment2-interactive"",""factors"":{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1},{""treatment"":{""name"":""experiment2-slider"",""factors"":{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}},""count"":1}]}}",2024-01-30T14:50:20.682526522Z,terminated,2024-01-30T15:02:50.794693692Z
