"","gameID","roundID","playerID","guess","confidence","idx","treatmentName","nSquirrels","nRabbits","nRabbitsGame","nSquirrelsGame","mleEstimateIndiv","mleEstimateGame"
"4461","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DHXSS41ZBZE1EF8VJB","01HW3QEFR9Q1ESMF9XWFHY2YFZ",47,41,5,"rerun-slider- 0.3",2,0,6,14,0,30
"4462","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DHXSS41ZBZE1EF8VJB","01HW3QESG0NQF8P0NQKEZRKY73",41,57,5,"rerun-slider- 0.3",4,0,6,14,0,30
"4463","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DHXSS41ZBZE1EF8VJB","01HW3QJ8N7PSM0PF7SJ8JSDVR8",26,100,5,"rerun-slider- 0.3",7,3,6,14,30,30
"4464","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DHXSS41ZBZE1EF8VJB","01HW3QJJBT4VFZZ2RF5HSJ6NQX",35,34,5,"rerun-slider- 0.3",1,3,6,14,75,30
"4465","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02EM0MXBCDZG35HT55E","01HW3QG33P9GJ01WCWEAZS48BJ",34,76,3,"rerun-slider- 0.3",3,2,5,13,40,27
"4466","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02EM0MXBCDZG35HT55E","01HW3QHNNGQ3969BS5PQJVJ1S7",10,95,3,"rerun-slider- 0.3",9,1,5,13,10,27
"4467","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02EM0MXBCDZG35HT55E","01HW3QMDKBMXC7W9YNVEQ3XZQA",76,88,3,"rerun-slider- 0.3",1,2,5,13,66,27
"4468","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXH3SSCMNMTVAP37BD8","01HW3QG3SG2T5TCZKERDEG2KZ8",56,28,8,"rerun-slider- 0.3",5,2,6,14,28,30
"4469","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXH3SSCMNMTVAP37BD8","01HW3QJEEKWJ6KN1BBK6CM960A",38,22,8,"rerun-slider- 0.3",1,1,6,14,50,30
"4470","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXH3SSCMNMTVAP37BD8","01HW3QJRYJ8EPTFR116EYB23Y1",60,63,8,"rerun-slider- 0.3",1,3,6,14,75,30
"4471","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXH3SSCMNMTVAP37BD8","01HW3QKM87HM9EQMP0RHJ8P8M8",53,67,8,"rerun-slider- 0.3",7,0,6,14,0,30
"4472","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DE6230ARE5J604C8YG","01HW3QEFR9Q1ESMF9XWFHY2YFZ",84,75,6,"rerun-slider- 0.3",2,0,6,14,0,30
"4473","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DE6230ARE5J604C8YG","01HW3QESG0NQF8P0NQKEZRKY73",28,26,6,"rerun-slider- 0.3",4,0,6,14,0,30
"4474","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DE6230ARE5J604C8YG","01HW3QJ8N7PSM0PF7SJ8JSDVR8",32,89,6,"rerun-slider- 0.3",7,3,6,14,30,30
"4475","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DE6230ARE5J604C8YG","01HW3QJJBT4VFZZ2RF5HSJ6NQX",52,46,6,"rerun-slider- 0.3",1,3,6,14,75,30
"4476","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02NTBTCX5S7JTZDQAB4","01HW3QG33P9GJ01WCWEAZS48BJ",27,72,4,"rerun-slider- 0.3",3,2,6,14,40,30
"4477","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02NTBTCX5S7JTZDQAB4","01HW3QHNNGQ3969BS5PQJVJ1S7",6,78,4,"rerun-slider- 0.3",9,1,6,14,10,30
"4478","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02NTBTCX5S7JTZDQAB4","01HW3QJFJ5YFDB23GV745PD9T9",35,62,4,"rerun-slider- 0.3",1,1,6,14,50,30
"4479","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02NTBTCX5S7JTZDQAB4","01HW3QMDKBMXC7W9YNVEQ3XZQA",76,80,4,"rerun-slider- 0.3",1,2,6,14,66,30
"4480","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DMW9JTR91818EV7GJC","01HW3QEFR9Q1ESMF9XWFHY2YFZ",56,81,7,"rerun-slider- 0.3",2,0,3,13,0,18
"4481","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DMW9JTR91818EV7GJC","01HW3QESG0NQF8P0NQKEZRKY73",79,72,7,"rerun-slider- 0.3",4,0,3,13,0,18
"4482","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DMW9JTR91818EV7GJC","01HW3QJ8N7PSM0PF7SJ8JSDVR8",28,63,7,"rerun-slider- 0.3",7,3,3,13,30,18
"4483","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXN24SJBEVE5ER863SP","01HW3QG3SG2T5TCZKERDEG2KZ8",32,60,9,"rerun-slider- 0.3",5,2,6,14,28,30
"4484","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXN24SJBEVE5ER863SP","01HW3QJEEKWJ6KN1BBK6CM960A",40,41,9,"rerun-slider- 0.3",1,1,6,14,50,30
"4485","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXN24SJBEVE5ER863SP","01HW3QJRYJ8EPTFR116EYB23Y1",58,65,9,"rerun-slider- 0.3",1,3,6,14,75,30
"4486","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXN24SJBEVE5ER863SP","01HW3QKM87HM9EQMP0RHJ8P8M8",66,42,9,"rerun-slider- 0.3",7,0,6,14,0,30
"4487","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXSQMTHCM4N2KBM2H8A","01HW3QG3SG2T5TCZKERDEG2KZ8",31,68,10,"rerun-slider- 0.3",5,2,6,7,28,46
"4488","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXSQMTHCM4N2KBM2H8A","01HW3QJEEKWJ6KN1BBK6CM960A",39,23,10,"rerun-slider- 0.3",1,1,6,7,50,46
"4489","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXSQMTHCM4N2KBM2H8A","01HW3QJRYJ8EPTFR116EYB23Y1",58,58,10,"rerun-slider- 0.3",1,3,6,7,75,46
"4490","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02YS306X2SH5GF135MG","01HW3QG33P9GJ01WCWEAZS48BJ",27,81,5,"rerun-slider- 0.3",3,2,6,14,40,30
"4491","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02YS306X2SH5GF135MG","01HW3QHNNGQ3969BS5PQJVJ1S7",8,88,5,"rerun-slider- 0.3",9,1,6,14,10,30
"4492","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02YS306X2SH5GF135MG","01HW3QJFJ5YFDB23GV745PD9T9",45,68,5,"rerun-slider- 0.3",1,1,6,14,50,30
"4493","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02YS306X2SH5GF135MG","01HW3QMDKBMXC7W9YNVEQ3XZQA",78,90,5,"rerun-slider- 0.3",1,2,6,14,66,30
"4494","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DS6BJ21PHP3M0G60PH","01HW3QEFR9Q1ESMF9XWFHY2YFZ",47,51,8,"rerun-slider- 0.3",2,0,6,14,0,30
"4495","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DS6BJ21PHP3M0G60PH","01HW3QESG0NQF8P0NQKEZRKY73",38,52,8,"rerun-slider- 0.3",4,0,6,14,0,30
"4496","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DS6BJ21PHP3M0G60PH","01HW3QJ8N7PSM0PF7SJ8JSDVR8",45,68,8,"rerun-slider- 0.3",7,3,6,14,30,30
"4497","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DS6BJ21PHP3M0G60PH","01HW3QJJBT4VFZZ2RF5HSJ6NQX",30,52,8,"rerun-slider- 0.3",1,3,6,14,75,30
"4498","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXV4Q7N4JCH42XXESXZ","01HW3QG3SG2T5TCZKERDEG2KZ8",57,82,11,"rerun-slider- 0.3",5,2,6,14,28,30
"4499","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXV4Q7N4JCH42XXESXZ","01HW3QJEEKWJ6KN1BBK6CM960A",42,34,11,"rerun-slider- 0.3",1,1,6,14,50,30
"4500","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXV4Q7N4JCH42XXESXZ","01HW3QJRYJ8EPTFR116EYB23Y1",65,65,11,"rerun-slider- 0.3",1,3,6,14,75,30
"4501","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXV4Q7N4JCH42XXESXZ","01HW3QKM87HM9EQMP0RHJ8P8M8",45,43,11,"rerun-slider- 0.3",7,0,6,14,0,30
"4502","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02T396RH8ET0Z4EBZCP","01HW3QG33P9GJ01WCWEAZS48BJ",22,83,6,"rerun-slider- 0.3",3,2,6,14,40,30
"4503","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02T396RH8ET0Z4EBZCP","01HW3QHNNGQ3969BS5PQJVJ1S7",13,97,6,"rerun-slider- 0.3",9,1,6,14,10,30
"4504","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02T396RH8ET0Z4EBZCP","01HW3QJFJ5YFDB23GV745PD9T9",52,38,6,"rerun-slider- 0.3",1,1,6,14,50,30
"4505","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS02T396RH8ET0Z4EBZCP","01HW3QMDKBMXC7W9YNVEQ3XZQA",79,85,6,"rerun-slider- 0.3",1,2,6,14,66,30
"4506","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E3J070Q6KXAFKQHW4D","01HW3QEFR9Q1ESMF9XWFHY2YFZ",65,75,9,"rerun-slider- 0.3",2,0,6,14,0,30
"4507","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E3J070Q6KXAFKQHW4D","01HW3QESG0NQF8P0NQKEZRKY73",27,43,9,"rerun-slider- 0.3",4,0,6,14,0,30
"4508","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E3J070Q6KXAFKQHW4D","01HW3QJ8N7PSM0PF7SJ8JSDVR8",38,83,9,"rerun-slider- 0.3",7,3,6,14,30,30
"4509","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E3J070Q6KXAFKQHW4D","01HW3QJJBT4VFZZ2RF5HSJ6NQX",59,32,9,"rerun-slider- 0.3",1,3,6,14,75,30
"4510","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS04817H44YMM144A5JD8","01HW3QG33P9GJ01WCWEAZS48BJ",57,69,7,"rerun-slider- 0.3",3,2,5,5,40,50
"4511","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS04817H44YMM144A5JD8","01HW3QJFJ5YFDB23GV745PD9T9",70,64,7,"rerun-slider- 0.3",1,1,5,5,50,50
"4512","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS04817H44YMM144A5JD8","01HW3QMDKBMXC7W9YNVEQ3XZQA",58,76,7,"rerun-slider- 0.3",1,2,5,5,66,50
"4513","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXYD31B6SV2ZHQ65KE1","01HW3QG3SG2T5TCZKERDEG2KZ8",53,45,12,"rerun-slider- 0.3",5,2,6,14,28,30
"4514","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXYD31B6SV2ZHQ65KE1","01HW3QJEEKWJ6KN1BBK6CM960A",47,38,12,"rerun-slider- 0.3",1,1,6,14,50,30
"4515","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXYD31B6SV2ZHQ65KE1","01HW3QJRYJ8EPTFR116EYB23Y1",58,58,12,"rerun-slider- 0.3",1,3,6,14,75,30
"4516","01HW3P0YMB0CSCS6TZJERT85DX","01HW3QNTXYD31B6SV2ZHQ65KE1","01HW3QKM87HM9EQMP0RHJ8P8M8",48,56,12,"rerun-slider- 0.3",7,0,6,14,0,30
"4517","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DXF3Z0KHNEVNBFXEAH","01HW3QEFR9Q1ESMF9XWFHY2YFZ",62,57,10,"rerun-slider- 0.3",2,0,6,10,0,37
"4518","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DXF3Z0KHNEVNBFXEAH","01HW3QJ8N7PSM0PF7SJ8JSDVR8",37,81,10,"rerun-slider- 0.3",7,3,6,10,30,37
"4519","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2DXF3Z0KHNEVNBFXEAH","01HW3QJJBT4VFZZ2RF5HSJ6NQX",68,34,10,"rerun-slider- 0.3",1,3,6,10,75,37
"4520","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS031WKHNWSBF910GK03T","01HW3QG33P9GJ01WCWEAZS48BJ",59,68,8,"rerun-slider- 0.3",3,2,5,5,40,50
"4521","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS031WKHNWSBF910GK03T","01HW3QJFJ5YFDB23GV745PD9T9",49,89,8,"rerun-slider- 0.3",1,1,5,5,50,50
"4522","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS031WKHNWSBF910GK03T","01HW3QMDKBMXC7W9YNVEQ3XZQA",62,81,8,"rerun-slider- 0.3",1,2,5,5,66,50
"4523","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03HS8K28F22G4S6MXAQ","01HW3QG33P9GJ01WCWEAZS48BJ",31,77,9,"rerun-slider- 0.3",3,2,5,5,40,50
"4524","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03HS8K28F22G4S6MXAQ","01HW3QJFJ5YFDB23GV745PD9T9",57,37,9,"rerun-slider- 0.3",1,1,5,5,50,50
"4525","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03HS8K28F22G4S6MXAQ","01HW3QMDKBMXC7W9YNVEQ3XZQA",52,76,9,"rerun-slider- 0.3",1,2,5,5,66,50
"4526","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E0EMFEQFR535GYBT6W","01HW3QEFR9Q1ESMF9XWFHY2YFZ",39,74,11,"rerun-slider- 0.3",2,0,6,14,0,30
"4527","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E0EMFEQFR535GYBT6W","01HW3QESG0NQF8P0NQKEZRKY73",64,100,11,"rerun-slider- 0.3",4,0,6,14,0,30
"4528","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E0EMFEQFR535GYBT6W","01HW3QJ8N7PSM0PF7SJ8JSDVR8",44,93,11,"rerun-slider- 0.3",7,3,6,14,30,30
"4529","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E0EMFEQFR535GYBT6W","01HW3QJJBT4VFZZ2RF5HSJ6NQX",48,41,11,"rerun-slider- 0.3",1,3,6,14,75,30
"4530","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03B2SP4JF8GGNFKJBWZ","01HW3QG33P9GJ01WCWEAZS48BJ",58,78,10,"rerun-slider- 0.3",3,2,6,14,40,30
"4531","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03B2SP4JF8GGNFKJBWZ","01HW3QHNNGQ3969BS5PQJVJ1S7",12,87,10,"rerun-slider- 0.3",9,1,6,14,10,30
"4532","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03B2SP4JF8GGNFKJBWZ","01HW3QJFJ5YFDB23GV745PD9T9",53,74,10,"rerun-slider- 0.3",1,1,6,14,50,30
"4533","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03B2SP4JF8GGNFKJBWZ","01HW3QMDKBMXC7W9YNVEQ3XZQA",60,86,10,"rerun-slider- 0.3",1,2,6,14,66,30
"4534","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E6WGBCPRJNRTZ4MF6R","01HW3QEFR9Q1ESMF9XWFHY2YFZ",61,60,12,"rerun-slider- 0.3",2,0,6,14,0,30
"4535","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E6WGBCPRJNRTZ4MF6R","01HW3QESG0NQF8P0NQKEZRKY73",55,80,12,"rerun-slider- 0.3",4,0,6,14,0,30
"4536","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E6WGBCPRJNRTZ4MF6R","01HW3QJ8N7PSM0PF7SJ8JSDVR8",47,83,12,"rerun-slider- 0.3",7,3,6,14,30,30
"4537","01HW3QBNAKC288GF6W7C58AV9S","01HW3QQ2E6WGBCPRJNRTZ4MF6R","01HW3QJJBT4VFZZ2RF5HSJ6NQX",42,51,12,"rerun-slider- 0.3",1,3,6,14,75,30
"4538","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03YPTHQ887QTGNDGS15","01HW3QG33P9GJ01WCWEAZS48BJ",39,81,11,"rerun-slider- 0.3",3,2,6,14,40,30
"4539","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03YPTHQ887QTGNDGS15","01HW3QHNNGQ3969BS5PQJVJ1S7",13,82,11,"rerun-slider- 0.3",9,1,6,14,10,30
"4540","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03YPTHQ887QTGNDGS15","01HW3QJFJ5YFDB23GV745PD9T9",54,49,11,"rerun-slider- 0.3",1,1,6,14,50,30
"4541","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03YPTHQ887QTGNDGS15","01HW3QMDKBMXC7W9YNVEQ3XZQA",59,61,11,"rerun-slider- 0.3",1,2,6,14,66,30
"4542","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03SSQ8AV4DAMGEVQBX1","01HW3QG33P9GJ01WCWEAZS48BJ",37,73,12,"rerun-slider- 0.3",3,2,6,14,40,30
"4543","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03SSQ8AV4DAMGEVQBX1","01HW3QHNNGQ3969BS5PQJVJ1S7",12,87,12,"rerun-slider- 0.3",9,1,6,14,10,30
"4544","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03SSQ8AV4DAMGEVQBX1","01HW3QJFJ5YFDB23GV745PD9T9",54,54,12,"rerun-slider- 0.3",1,1,6,14,50,30
"4545","01HW3P0871DNEMJ9YD7B6RN3B8","01HW3QS03SSQ8AV4DAMGEVQBX1","01HW3QMDKBMXC7W9YNVEQ3XZQA",54,63,12,"rerun-slider- 0.3",1,2,6,14,66,30
"4546","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S288PSV22MMPXG74VPDX","01HW66HB1DF9Q7QSWX9ZTK3TKP",50,100,1,"rerun-slider- 0.7",3,4,8,5,57,61
"4547","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S288PSV22MMPXG74VPDX","01HW66KZZ28TB65M259NA81579",96,90,1,"rerun-slider- 0.7",2,1,8,5,33,61
"4548","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S288PSV22MMPXG74VPDX","01HW66P01JA1T3HXTJWM1G4W06",100,55,1,"rerun-slider- 0.7",0,3,8,5,100,61
"4549","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28EAEFQTQBM5KYMX7HF","01HW66KZZ28TB65M259NA81579",27,79,2,"rerun-slider- 0.7",2,1,4,2,33,66
"4550","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28EAEFQTQBM5KYMX7HF","01HW66P01JA1T3HXTJWM1G4W06",78,65,2,"rerun-slider- 0.7",0,3,4,2,100,66
"4551","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28EAEFQTQBM52G71HSD","01HW66HB1DF9Q7QSWX9ZTK3TKP",50,87,3,"rerun-slider- 0.7",3,4,8,5,57,61
"4552","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28EAEFQTQBM52G71HSD","01HW66KZZ28TB65M259NA81579",27,87,3,"rerun-slider- 0.7",2,1,8,5,33,61
"4553","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28EAEFQTQBM52G71HSD","01HW66P01JA1T3HXTJWM1G4W06",75,54,3,"rerun-slider- 0.7",0,3,8,5,100,61
"4554","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28D8VSKFM1EJAJW49A4","01HW66HB1DF9Q7QSWX9ZTK3TKP",49,84,4,"rerun-slider- 0.7",3,4,8,5,57,61
"4555","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28D8VSKFM1EJAJW49A4","01HW66KZZ28TB65M259NA81579",33,69,4,"rerun-slider- 0.7",2,1,8,5,33,61
"4556","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28D8VSKFM1EJAJW49A4","01HW66P01JA1T3HXTJWM1G4W06",57,53,4,"rerun-slider- 0.7",0,3,8,5,100,61
"4557","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28EAEFQTQBM6742N4JD","01HW66HB1DF9Q7QSWX9ZTK3TKP",50,83,5,"rerun-slider- 0.7",3,4,8,5,57,61
"4558","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28EAEFQTQBM6742N4JD","01HW66KZZ28TB65M259NA81579",62,40,5,"rerun-slider- 0.7",2,1,8,5,33,61
"4559","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28EAEFQTQBM6742N4JD","01HW66P01JA1T3HXTJWM1G4W06",63,62,5,"rerun-slider- 0.7",0,3,8,5,100,61
"4560","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28FH5P0177YMY6RPWD7","01HW66HB1DF9Q7QSWX9ZTK3TKP",62,91,6,"rerun-slider- 0.7",3,4,8,5,57,61
"4561","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28FH5P0177YMY6RPWD7","01HW66KZZ28TB65M259NA81579",32,73,6,"rerun-slider- 0.7",2,1,8,5,33,61
"4562","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28FH5P0177YMY6RPWD7","01HW66P01JA1T3HXTJWM1G4W06",57,60,6,"rerun-slider- 0.7",0,3,8,5,100,61
"4563","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28GFG8V1MV580RXPWHT","01HW66HB1DF9Q7QSWX9ZTK3TKP",68,73,7,"rerun-slider- 0.7",3,4,8,5,57,61
"4564","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28GFG8V1MV580RXPWHT","01HW66KZZ28TB65M259NA81579",25,84,7,"rerun-slider- 0.7",2,1,8,5,33,61
"4565","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S28GFG8V1MV580RXPWHT","01HW66P01JA1T3HXTJWM1G4W06",58,51,7,"rerun-slider- 0.7",0,3,8,5,100,61
"4566","01HW65RNQ8NAEZTESS2X144C48","01HW66XWHS928K8Y6ZQKRX4W5T","01HW66R64537DHDTFX2QARBASA",32,100,1,"rerun-slider- 0.7",2,1,8,4,33,66
"4567","01HW65RNQ8NAEZTESS2X144C48","01HW66XWHS928K8Y6ZQKRX4W5T","01HW66R7XQ2J7FBKA7HNWDTAWK",79,78,1,"rerun-slider- 0.7",2,7,8,4,77,66
"4568","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29DJ0JJM8JFQ4XHJMZJ","01HW66HB1DF9Q7QSWX9ZTK3TKP",62,73,8,"rerun-slider- 0.7",3,4,8,5,57,61
"4569","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29DJ0JJM8JFQ4XHJMZJ","01HW66KZZ28TB65M259NA81579",71,89,8,"rerun-slider- 0.7",2,1,8,5,33,61
"4570","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29DJ0JJM8JFQ4XHJMZJ","01HW66P01JA1T3HXTJWM1G4W06",69,69,8,"rerun-slider- 0.7",0,3,8,5,100,61
"4571","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29E6DGBKTTVT8QJT7JJ","01HW66HB1DF9Q7QSWX9ZTK3TKP",68,70,9,"rerun-slider- 0.7",3,4,8,5,57,61
"4572","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29E6DGBKTTVT8QJT7JJ","01HW66KZZ28TB65M259NA81579",73,85,9,"rerun-slider- 0.7",2,1,8,5,33,61
"4573","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29E6DGBKTTVT8QJT7JJ","01HW66P01JA1T3HXTJWM1G4W06",70,57,9,"rerun-slider- 0.7",0,3,8,5,100,61
"4574","01HW65RNQ8NAEZTESS2X144C48","01HW66XWHWNYQFP2R2Y02BAJMV","01HW66R64537DHDTFX2QARBASA",35,100,2,"rerun-slider- 0.7",2,1,8,4,33,66
"4575","01HW65RNQ8NAEZTESS2X144C48","01HW66XWHWNYQFP2R2Y02BAJMV","01HW66R7XQ2J7FBKA7HNWDTAWK",81,69,2,"rerun-slider- 0.7",2,7,8,4,77,66
"4576","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29C6HVS87R5ST2CTMFP","01HW66HB1DF9Q7QSWX9ZTK3TKP",68,71,10,"rerun-slider- 0.7",3,4,8,5,57,61
"4577","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29C6HVS87R5ST2CTMFP","01HW66KZZ28TB65M259NA81579",25,34,10,"rerun-slider- 0.7",2,1,8,5,33,61
"4578","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29C6HVS87R5ST2CTMFP","01HW66P01JA1T3HXTJWM1G4W06",73,74,10,"rerun-slider- 0.7",0,3,8,5,100,61
"4579","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29C6HVS87R5SAYNTSAS","01HW66HB1DF9Q7QSWX9ZTK3TKP",72,75,11,"rerun-slider- 0.7",3,4,8,5,57,61
"4580","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29C6HVS87R5SAYNTSAS","01HW66KZZ28TB65M259NA81579",25,74,11,"rerun-slider- 0.7",2,1,8,5,33,61
"4581","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29C6HVS87R5SAYNTSAS","01HW66P01JA1T3HXTJWM1G4W06",70,79,11,"rerun-slider- 0.7",0,3,8,5,100,61
"4582","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29E6DGBKTTVSTW9EG48","01HW66HB1DF9Q7QSWX9ZTK3TKP",62,55,12,"rerun-slider- 0.7",3,4,8,5,57,61
"4583","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29E6DGBKTTVSTW9EG48","01HW66KZZ28TB65M259NA81579",39,71,12,"rerun-slider- 0.7",2,1,8,5,33,61
"4584","01HW65NTQAEFPDQM85F3KF8DKE","01HW66S29E6DGBKTTVSTW9EG48","01HW66P01JA1T3HXTJWM1G4W06",66,59,12,"rerun-slider- 0.7",0,3,8,5,100,61
"4585","01HW65RNQ8NAEZTESS2X144C48","01HW66XWHV11J01F40S4E2EC9F","01HW66NFR9V6MYCXFK43FS6CD8",100,100,3,"rerun-slider- 0.7",0,4,12,4,100,75
"4586","01HW65RNQ8NAEZTESS2X144C48","01HW66XWHV11J01F40S4E2EC9F","01HW66R64537DHDTFX2QARBASA",32,34,3,"rerun-slider- 0.7",2,1,12,4,33,75
"4587","01HW65RNQ8NAEZTESS2X144C48","01HW66XWHV11J01F40S4E2EC9F","01HW66R7XQ2J7FBKA7HNWDTAWK",83,88,3,"rerun-slider- 0.7",2,7,12,4,77,75
"4588","01HW65RN1TN2DR2QY83A7GX8YK","01HW670BDJ4BN8VSF1JQY1RTKC","01HW66N3D9DED1MZMJR6M5TYEX",100,51,1,"rerun-slider- 0.7",0,6,10,2,100,83
