gameID,treatmentName,text,time,round,recipient,sender.id,sender.name
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,4 rabbits,1705620320193,4,01HMFDW168X5E183MJMRQK6S6C,01HMFDVNXYXXNQGERQFMRF1HWC,player 2
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,1 squirrel and 1 rabbit,1705620323842,4,01HMFDV4YPRRVDWEAEMB182E44,01HMFDVT63JW5B1TZFR8WCYV6M,player 3
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits,1705620326661,4,01HMFDVT63JW5B1TZFR8WCYV6M,01HMFDV4YPRRVDWEAEMB182E44,player 1
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits and 1 squirrel,1705620368560,5,01HMFDVT63JW5B1TZFR8WCYV6M,01HMFDW168X5E183MJMRQK6S6C,player 4
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,4 rabbits,1705620372068,5,01HMFDV4YPRRVDWEAEMB182E44,01HMFDVNXYXXNQGERQFMRF1HWC,player 2
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,1 squirrel and 1 rabbit,1705620374487,5,01HMFDVNXYXXNQGERQFMRF1HWC,01HMFDVT63JW5B1TZFR8WCYV6M,player 3
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits 2 squirrals,1705620377869,5,01HMFDW168X5E183MJMRQK6S6C,01HMFDV4YPRRVDWEAEMB182E44,player 1
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits and 1 squirrel,1705620417314,6,01HMFDV4YPRRVDWEAEMB182E44,01HMFDW168X5E183MJMRQK6S6C,player 4
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits 2 squirrals,1705620422230,6,01HMFDVNXYXXNQGERQFMRF1HWC,01HMFDV4YPRRVDWEAEMB182E44,player 1
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,1 squirrel and 1 rabbit,1705620424118,6,01HMFDW168X5E183MJMRQK6S6C,01HMFDVT63JW5B1TZFR8WCYV6M,player 3
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,4 rabbits,1705620439168,6,01HMFDVT63JW5B1TZFR8WCYV6M,01HMFDVNXYXXNQGERQFMRF1HWC,player 2
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits and 1 squirrel,1705620465905,7,01HMFDVNXYXXNQGERQFMRF1HWC,01HMFDW168X5E183MJMRQK6S6C,player 4
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,4 rabbits,1705620466493,7,01HMFDW168X5E183MJMRQK6S6C,01HMFDVNXYXXNQGERQFMRF1HWC,player 2
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,1 squirrel and 1 rabbit,1705620472657,7,01HMFDV4YPRRVDWEAEMB182E44,01HMFDVT63JW5B1TZFR8WCYV6M,player 3
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits and 1 squirrel,1705620516310,8,01HMFDVT63JW5B1TZFR8WCYV6M,01HMFDW168X5E183MJMRQK6S6C,player 4
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,4 rabbits,1705620517401,8,01HMFDV4YPRRVDWEAEMB182E44,01HMFDVNXYXXNQGERQFMRF1HWC,player 2
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits 2 squirrals,1705620520623,8,01HMFDW168X5E183MJMRQK6S6C,01HMFDV4YPRRVDWEAEMB182E44,player 1
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,1 squirrel and 1 rabbit,1705620523076,8,01HMFDVNXYXXNQGERQFMRF1HWC,01HMFDVT63JW5B1TZFR8WCYV6M,player 3
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits and 1 squirrel,1705620565567,9,01HMFDV4YPRRVDWEAEMB182E44,01HMFDW168X5E183MJMRQK6S6C,player 4
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,4 rabbits,1705620569181,9,01HMFDVT63JW5B1TZFR8WCYV6M,01HMFDVNXYXXNQGERQFMRF1HWC,player 2
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,5 rabbits 2 squirrels,1705620571733,9,01HMFDVNXYXXNQGERQFMRF1HWC,01HMFDV4YPRRVDWEAEMB182E44,player 1
01HMFDQPXBVXSBMV3SA29YT50D,experiment1-0.7,1 squirrel and 1 rabbit,1705620572575,9,01HMFDW168X5E183MJMRQK6S6C,01HMFDVT63JW5B1TZFR8WCYV6M,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,i see three squirrels,1705620756425,1,01HMFEE20HRFEJGSWSGEW1VFBE,01HMFEFP43AVVRBAE25YBTDK8X,player 4
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,I see 6 squirrels and 2 rabbits,1705620760111,1,01HMFEDYW1FF3N6F1YXBKT4BH2,01HMFEEKH2D8SYSA11DG00QPDZ,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,5 squirrels 3 rabbits,1705620762417,1,01HMFEFP43AVVRBAE25YBTDK8X,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,i see three squirrels,1705620806259,2,01HMFEEKH2D8SYSA11DG00QPDZ,01HMFEFP43AVVRBAE25YBTDK8X,player 4
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,I see 6 squirrels and 2 rabbits,1705620816871,2,01HMFEE20HRFEJGSWSGEW1VFBE,01HMFEEKH2D8SYSA11DG00QPDZ,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,5 squirrels 3 rabbits,1705620816323,2,01HMFEDYW1FF3N6F1YXBKT4BH2,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,I see 5 squirrels and 3 rabbits,1705620867582,3,01HMFEEKH2D8SYSA11DG00QPDZ,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,3 squirrels,1705620879265,3,01HMFEDYW1FF3N6F1YXBKT4BH2,01HMFEFP43AVVRBAE25YBTDK8X,player 4
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,I see 6 squirrels and 2 rabbits,1705620879534,3,01HMFEFP43AVVRBAE25YBTDK8X,01HMFEEKH2D8SYSA11DG00QPDZ,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,5 squirrels and 3 rabbits,1705620925524,4,01HMFEFP43AVVRBAE25YBTDK8X,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,3 squirrels no rabbits,1705620928246,4,01HMFEE20HRFEJGSWSGEW1VFBE,01HMFEFP43AVVRBAE25YBTDK8X,player 4
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,6 squirrels and 2 rabbits,1705620928343,4,01HMFEDYW1FF3N6F1YXBKT4BH2,01HMFEEKH2D8SYSA11DG00QPDZ,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,5 squirrels 3 rabbits,1705620976566,5,01HMFEDYW1FF3N6F1YXBKT4BH2,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,6 squirrels and 2 rabbits,1705620978214,5,01HMFEE20HRFEJGSWSGEW1VFBE,01HMFEEKH2D8SYSA11DG00QPDZ,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,three squirrels no rabbits,1705620980275,5,01HMFEEKH2D8SYSA11DG00QPDZ,01HMFEFP43AVVRBAE25YBTDK8X,player 4
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,6 squirrels and 2 rabbits,1705621028078,6,01HMFEFP43AVVRBAE25YBTDK8X,01HMFEEKH2D8SYSA11DG00QPDZ,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,5 squirrels 3 rabbits,1705621030535,6,01HMFEEKH2D8SYSA11DG00QPDZ,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,Three squirrels no rabbits,1705621035068,6,01HMFEDYW1FF3N6F1YXBKT4BH2,01HMFEFP43AVVRBAE25YBTDK8X,player 4
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,6 squirrels and 2 rabbits,1705621080943,7,01HMFEDYW1FF3N6F1YXBKT4BH2,01HMFEEKH2D8SYSA11DG00QPDZ,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,5 squirrels 3 rabbits,1705621081825,7,01HMFEFP43AVVRBAE25YBTDK8X,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,Three squirrels no rabbits,1705621086481,7,01HMFEE20HRFEJGSWSGEW1VFBE,01HMFEFP43AVVRBAE25YBTDK8X,player 4
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,5 squirrels 3 rabbits,1705621128097,8,01HMFEDYW1FF3N6F1YXBKT4BH2,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,6 squirrels and 2 rabbits,1705621134143,8,01HMFEE20HRFEJGSWSGEW1VFBE,01HMFEEKH2D8SYSA11DG00QPDZ,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,three squirrels no rabbits,1705621142522,8,01HMFEEKH2D8SYSA11DG00QPDZ,01HMFEFP43AVVRBAE25YBTDK8X,player 4
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,5 squirrels 3 rabbits,1705621174298,9,01HMFEEKH2D8SYSA11DG00QPDZ,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,6 squirrels and 2 rabbits,1705621183222,9,01HMFEFP43AVVRBAE25YBTDK8X,01HMFEEKH2D8SYSA11DG00QPDZ,player 3
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,5 squirrels 3 rabbits,1705621188112,9,01HMFEEKH2D8SYSA11DG00QPDZ,01HMFEE20HRFEJGSWSGEW1VFBE,player 2
01HMFDQRTY0GEB4167ANBTNY6K,experiment1-0.3,I see three squirrels no rabbits,1705621191531,9,01HMFEDYW1FF3N6F1YXBKT4BH2,01HMFEFP43AVVRBAE25YBTDK8X,player 4
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,1 squirrel only,1705620371356,1,01HMFDX0AFKS1BSDCX62YK5G5D,01HMFDW7WCWGF3TN6VRTTAE9T1,player 2
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"5 rabbits, 2 squirrels",1705620383931,1,01HMFDWN5G9RK2VA3YCG52DN7F,01HMFDVHAS5293CMHAXCKAC11W,player 1
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,1 squirrel only,1705620430941,2,01HMFDVHAS5293CMHAXCKAC11W,01HMFDW7WCWGF3TN6VRTTAE9T1,player 2
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,4 rabbits,1705620433782,2,01HMFDW7WCWGF3TN6VRTTAE9T1,01HMFDWN5G9RK2VA3YCG52DN7F,player 3
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"5 rabbits, 2 squirrels",1705620433225,2,01HMFDX0AFKS1BSDCX62YK5G5D,01HMFDVHAS5293CMHAXCKAC11W,player 1
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,2 squirrels and 3 rabbits,1705620434824,2,01HMFDWN5G9RK2VA3YCG52DN7F,01HMFDX0AFKS1BSDCX62YK5G5D,player 4
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,1 squirrel only,1705620480112,3,01HMFDWN5G9RK2VA3YCG52DN7F,01HMFDW7WCWGF3TN6VRTTAE9T1,player 2
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"3 white rabbits, 2 squirrels",1705620489491,3,01HMFDVHAS5293CMHAXCKAC11W,01HMFDX0AFKS1BSDCX62YK5G5D,player 4
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"5 rabbits, 2 squirrels",1705620496415,3,01HMFDW7WCWGF3TN6VRTTAE9T1,01HMFDVHAS5293CMHAXCKAC11W,player 1
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,One squirrel only,1705620540509,4,01HMFDX0AFKS1BSDCX62YK5G5D,01HMFDW7WCWGF3TN6VRTTAE9T1,player 2
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"5 rabbits, 2 squirrels",1705620541927,4,01HMFDWN5G9RK2VA3YCG52DN7F,01HMFDVHAS5293CMHAXCKAC11W,player 1
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,4 rabbits only,1705620544766,4,01HMFDVHAS5293CMHAXCKAC11W,01HMFDWN5G9RK2VA3YCG52DN7F,player 3
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,2 squirrels and 3 rabbits,1705620544324,4,01HMFDW7WCWGF3TN6VRTTAE9T1,01HMFDX0AFKS1BSDCX62YK5G5D,player 4
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,One squirrel only,1705620583357,5,01HMFDVHAS5293CMHAXCKAC11W,01HMFDW7WCWGF3TN6VRTTAE9T1,player 2
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"5 rabbits, 2 squirrels",1705620594063,5,01HMFDX0AFKS1BSDCX62YK5G5D,01HMFDVHAS5293CMHAXCKAC11W,player 1
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"2 squirrels, 3 rabbits",1705620594624,5,01HMFDWN5G9RK2VA3YCG52DN7F,01HMFDX0AFKS1BSDCX62YK5G5D,player 4
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,4 rabbits only,1705620607124,5,01HMFDW7WCWGF3TN6VRTTAE9T1,01HMFDWN5G9RK2VA3YCG52DN7F,player 3
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,One squirrel only,1705620641715,6,01HMFDWN5G9RK2VA3YCG52DN7F,01HMFDW7WCWGF3TN6VRTTAE9T1,player 2
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"5 rabbits, 2 squirrels",1705620644918,6,01HMFDW7WCWGF3TN6VRTTAE9T1,01HMFDVHAS5293CMHAXCKAC11W,player 1
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,4 rabbits only,1705620649220,6,01HMFDX0AFKS1BSDCX62YK5G5D,01HMFDWN5G9RK2VA3YCG52DN7F,player 3
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"3 rabbits, 2 squirrels",1705620656708,6,01HMFDVHAS5293CMHAXCKAC11W,01HMFDX0AFKS1BSDCX62YK5G5D,player 4
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"5 rabbits, 2 squirrels",1705620687052,7,01HMFDWN5G9RK2VA3YCG52DN7F,01HMFDVHAS5293CMHAXCKAC11W,player 1
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,One squirrel only,1705620688691,7,01HMFDX0AFKS1BSDCX62YK5G5D,01HMFDW7WCWGF3TN6VRTTAE9T1,player 2
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,4 rabbits only,1705620698832,7,01HMFDVHAS5293CMHAXCKAC11W,01HMFDWN5G9RK2VA3YCG52DN7F,player 3
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"2 squirrels, 3 rabbits",1705620698941,7,01HMFDW7WCWGF3TN6VRTTAE9T1,01HMFDX0AFKS1BSDCX62YK5G5D,player 4
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"5 rabbits, 2 squirrels",1705620737013,8,01HMFDX0AFKS1BSDCX62YK5G5D,01HMFDVHAS5293CMHAXCKAC11W,player 1
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,One squirrel only,1705620739431,8,01HMFDVHAS5293CMHAXCKAC11W,01HMFDW7WCWGF3TN6VRTTAE9T1,player 2
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"2 squirrels, 3 rabbits",1705620749141,8,01HMFDWN5G9RK2VA3YCG52DN7F,01HMFDX0AFKS1BSDCX62YK5G5D,player 4
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,4 rabbits only,1705620751390,8,01HMFDW7WCWGF3TN6VRTTAE9T1,01HMFDWN5G9RK2VA3YCG52DN7F,player 3
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"5 rabbits, 2 squirrels",1705620782850,9,01HMFDW7WCWGF3TN6VRTTAE9T1,01HMFDVHAS5293CMHAXCKAC11W,player 1
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,One squirrel only,1705620784550,9,01HMFDWN5G9RK2VA3YCG52DN7F,01HMFDW7WCWGF3TN6VRTTAE9T1,player 2
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,"2 squirrels, 3 rabbits",1705620790341,9,01HMFDVHAS5293CMHAXCKAC11W,01HMFDX0AFKS1BSDCX62YK5G5D,player 4
01HMFDQSQC59HQF9Q7T91ZPWX5,experiment1-0.7,4 rabbits only,1705620795488,9,01HMFDX0AFKS1BSDCX62YK5G5D,01HMFDWN5G9RK2VA3YCG52DN7F,player 3
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,i see 5 squirrels and 2 rabbits,1705620865258,1,01HMFEDSARRA7M9NTFT4PGY8MD,01HMFEH6J753Z1ACSWRXQG4H6K,player 4
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,I see 3 rabbits and 4 squirrels,1705620879230,1,01HMFEDBCS7HA4YYYBVHQTQK3K,01HMFEDSGD5T59Y3AK9VJR3YJ5,player 3
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,i see 5 squirrels and 2 rabbits,1705620930284,2,01HMFEDSGD5T59Y3AK9VJR3YJ5,01HMFEH6J753Z1ACSWRXQG4H6K,player 4
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,I see 3 rabbits and 3 squirrels,1705620929698,2,01HMFEDSARRA7M9NTFT4PGY8MD,01HMFEDSGD5T59Y3AK9VJR3YJ5,player 3
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,i see 5 squirrels and 2 rabbits,1705620987158,3,01HMFEDBCS7HA4YYYBVHQTQK3K,01HMFEH6J753Z1ACSWRXQG4H6K,player 4
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,2 rabbit 2 squirrels,1705620987161,3,01HMFEDSARRA7M9NTFT4PGY8MD,01HMFEDBCS7HA4YYYBVHQTQK3K,player 1
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,I see 4 squirrels and 3 rabbits,1705620995033,3,01HMFEH6J753Z1ACSWRXQG4H6K,01HMFEDSGD5T59Y3AK9VJR3YJ5,player 3
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,i see 5 squirrels and 2 rabbits,1705621024131,4,01HMFEDSARRA7M9NTFT4PGY8MD,01HMFEH6J753Z1ACSWRXQG4H6K,player 4
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,2 rabbits 2 squirrels,1705621032017,4,01HMFEDSGD5T59Y3AK9VJR3YJ5,01HMFEDBCS7HA4YYYBVHQTQK3K,player 1
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,I see 4 squirrels and 3 rabbits,1705621049553,4,01HMFEDBCS7HA4YYYBVHQTQK3K,01HMFEDSGD5T59Y3AK9VJR3YJ5,player 3
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,i see 5 squirrels and 2 rabbits,1705621077090,5,01HMFEDSGD5T59Y3AK9VJR3YJ5,01HMFEH6J753Z1ACSWRXQG4H6K,player 4
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,2 rabbits 2 squirrels,1705621074540,5,01HMFEH6J753Z1ACSWRXQG4H6K,01HMFEDBCS7HA4YYYBVHQTQK3K,player 1
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,I see 4 squirrels and 3 rabbits,1705621099443,5,01HMFEDSARRA7M9NTFT4PGY8MD,01HMFEDSGD5T59Y3AK9VJR3YJ5,player 3
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,i see 5 squirrels and 2 rabbits,1705621123890,6,01HMFEDBCS7HA4YYYBVHQTQK3K,01HMFEH6J753Z1ACSWRXQG4H6K,player 4
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,2 rabbits 2 squirrels,1705621122541,6,01HMFEDSARRA7M9NTFT4PGY8MD,01HMFEDBCS7HA4YYYBVHQTQK3K,player 1
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,I see 4 squirrels and 3 rabbits,1705621130243,6,01HMFEH6J753Z1ACSWRXQG4H6K,01HMFEDSGD5T59Y3AK9VJR3YJ5,player 3
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,i see 5 squirrels and 2 rabbits,1705621170013,7,01HMFEDSARRA7M9NTFT4PGY8MD,01HMFEH6J753Z1ACSWRXQG4H6K,player 4
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,2 rabbits 2 squirrels,1705621167963,7,01HMFEDSGD5T59Y3AK9VJR3YJ5,01HMFEDBCS7HA4YYYBVHQTQK3K,player 1
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,I see 4 squirrels and 3 rabbits,1705621172403,7,01HMFEDBCS7HA4YYYBVHQTQK3K,01HMFEDSGD5T59Y3AK9VJR3YJ5,player 3
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,2 rabbits 2 squirrels,1705621228302,8,01HMFEH6J753Z1ACSWRXQG4H6K,01HMFEDBCS7HA4YYYBVHQTQK3K,player 1
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,i see 5 squirrels and 2 rabbits,1705621231239,8,01HMFEDSGD5T59Y3AK9VJR3YJ5,01HMFEH6J753Z1ACSWRXQG4H6K,player 4
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,I see 4 squirrels and 3 rabbits,1705621241840,8,01HMFEDSARRA7M9NTFT4PGY8MD,01HMFEDSGD5T59Y3AK9VJR3YJ5,player 3
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,i see 5 squirrels and 2 rabbits,1705621279789,9,01HMFEDBCS7HA4YYYBVHQTQK3K,01HMFEH6J753Z1ACSWRXQG4H6K,player 4
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,2 rabbits 2 squirrels,1705621277506,9,01HMFEDSARRA7M9NTFT4PGY8MD,01HMFEDBCS7HA4YYYBVHQTQK3K,player 1
01HMFDQTMZG27ZNCPS41G2YD6B,experiment1-0.3,I see 4 squirrels and 3 rabbits,1705621293904,9,01HMFEH6J753Z1ACSWRXQG4H6K,01HMFEDSGD5T59Y3AK9VJR3YJ5,player 3
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,i see nothing,1705621295804,1,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFF03P5RQ80MY3RAPBMJER5,player 3
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,4 rabbits 2 squirrels,1705621297910,1,01HMFEZX2C6JA1Y1ZWHF3944HV,01HMFF36RTMDGJSG3P6NP961Y6,player 4
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,Hi there! What are you seeing outside your window? I see six rabbits and one squirrel.,1705621307756,1,01HMFF36RTMDGJSG3P6NP961Y6,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,"4 r , 2 sq",1705621352373,2,01HMFF03P5RQ80MY3RAPBMJER5,01HMFF36RTMDGJSG3P6NP961Y6,player 4
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see one squirrel and six rabbits.,1705621354946,2,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see nothing,1705621359411,2,01HMFEZX2C6JA1Y1ZWHF3944HV,01HMFF03P5RQ80MY3RAPBMJER5,player 3
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,What do you see?,1705621369338,2,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,"4 r , 2 sq",1705621405230,3,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFF36RTMDGJSG3P6NP961Y6,player 4
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see nothing,1705621409691,3,01HMFF36RTMDGJSG3P6NP961Y6,01HMFF03P5RQ80MY3RAPBMJER5,player 3
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see one squirrel and six rabbits. What do you see?,1705621411107,3,01HMFF03P5RQ80MY3RAPBMJER5,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,"4 r , 2 sq",1705621454118,4,01HMFEZX2C6JA1Y1ZWHF3944HV,01HMFF36RTMDGJSG3P6NP961Y6,player 4
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see one squirrel and six rabbits. What do you see?,1705621462324,4,01HMFF36RTMDGJSG3P6NP961Y6,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see nothing,1705621475774,4,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFF03P5RQ80MY3RAPBMJER5,player 3
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,"4 r , 2 sq",1705621512181,5,01HMFF03P5RQ80MY3RAPBMJER5,01HMFF36RTMDGJSG3P6NP961Y6,player 4
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see one squirrel and six rabbits. What do you see?,1705621513093,5,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see nothing,1705621526283,5,01HMFEZX2C6JA1Y1ZWHF3944HV,01HMFF03P5RQ80MY3RAPBMJER5,player 3
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,"4 r , 2 sq",1705621569821,6,01HMFDVVD4ZA2R5AYC8GV643XZ,01HMFF36RTMDGJSG3P6NP961Y6,player 4
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see one squirrel and six rabbits. What do you see?,1705621572775,6,01HMFF03P5RQ80MY3RAPBMJER5,01HMFEZX2C6JA1Y1ZWHF3944HV,player 2
01HMFDQVJPRJ1ZFCCECM4EZVBQ,experiment1-0.7,I see nothing,1705621581696,6,01HMFF36RTMDGJSG3P6NP961Y6,01HMFF03P5RQ80MY3RAPBMJER5,player 3
