id,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,exitSurvey,exitSurveyLastChangedAt,intro,introLastChangedAt,urlParams,urlParamsLastChangedAt,gameID,gameIDLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,emojiArray,emojiArrayLastChangedAt,exitStep,exitStepLastChangedAt,name,nameLastChangedAt,ended,endedLastChangedAt,treatmentName,treatmentNameLastChangedAt,treatment,treatmentLastChangedAt
01HVSDWS7EF15SKFB4H2ESESX4,true,2024-04-18T20:23:08.072105231Z,01HVSDZMYEA93ZPCRMM98S58MN,2024-04-18T20:33:59.221882036Z,"{""age"":""36"",""gender"":""female"",""strength"":""keeping track, communication"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""i trusted that they were"",""notes"":""yes"",""politics"":""centre"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-18T20:35:42.49959077Z,4,2024-04-18T20:22:50.750563676Z,{},2024-04-18T20:20:45.337732182Z,01HVSD1JRWAKY4XSGA3AHVBSWD,2024-04-18T20:22:53.704367937Z,01HVSDWRFV4H09RME7EJ7KRCBR,2024-04-18T20:20:44.910322026Z,661fde173a4e7fbc73fd8367,2024-04-18T20:20:44.910322026Z,"[""🐇"",""🐿️"",""🐇"",""🐇"",""                                   ""]",2024-04-18T20:24:20.721934546Z,1,2024-04-18T20:35:42.523024943Z,player 3,2024-04-18T20:24:20.721934546Z,game ended,2024-04-18T20:34:43.394623789Z,rerun-interactive- 0.7,2024-04-18T20:22:53.704367937Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:22:53.704367937Z
01HVSDXBHKHAM0MHMFVD29M54T,true,2024-04-18T20:25:08.424782251Z,01HVSDY4YYNM3GE11CSHHMWMZW,2024-04-18T20:36:23.780740428Z,"{""age"":""41"",""gender"":""male"",""strength"":""averg]age"",""fair"":""yes"",""feedback"":"""",""education"":""other"",""teammates"":""yes"",""notes"":""yes"",""politics"":""conservative"",""geo"":""Canada"",""ethnicity"":""mixed""}",2024-04-18T20:38:23.849790955Z,4,2024-04-18T20:24:49.604860438Z,{},2024-04-18T20:21:03.88977864Z,01HVSD1KEVSF2BT4ASWZ9RPHYP,2024-04-18T20:24:20.634720556Z,01HVSDXB3KWGKR64Y7SG62CPMS,2024-04-18T20:21:03.667853456Z,Lindsay,2024-04-18T20:21:03.667853456Z,"[""🐇"",""🐿️"",""                                   ""]",2024-04-18T20:25:54.903158136Z,1,2024-04-18T20:38:23.820289998Z,player 1,2024-04-18T20:25:54.903158136Z,game ended,2024-04-18T20:37:30.389336851Z,rerun-interactive- 0.7,2024-04-18T20:24:20.634720556Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:24:20.634720556Z
01HVSDXKHY4QPPGSRQD8PE3G8R,true,2024-04-18T20:26:52.686155262Z,01HVSE2MQAMK9Z5YTQACPXWCFT,2024-04-18T20:36:44.934856508Z,"{""age"":""27"",""gender"":""Female"",""strength"":""quick mental maths"",""fair"":""Yes"",""feedback"":""no problems - fun study :)"",""education"":""high-school"",""teammates"":""Hopefully"",""notes"":""Yes"",""politics"":""Middle"",""geo"":""Norfolk, England"",""ethnicity"":""White British""}",2024-04-18T20:39:29.536542083Z,4,2024-04-18T20:26:50.113973975Z,{},2024-04-18T20:21:12.293260019Z,01HVSD1M8ZPXT5EBSCNHSS5Y7E,2024-04-18T20:25:54.813514771Z,01HVSDXJQ6AKGWTMN0330VFW4S,2024-04-18T20:21:11.87014382Z,5dc08036fd08d4033964f469,2024-04-18T20:21:11.87014382Z,"[""                                   "",""🐇"",""🐿️""]",2024-04-18T20:27:05.51345406Z,1,2024-04-18T20:39:29.568345661Z,player 1,2024-04-18T20:27:05.51345406Z,game ended,2024-04-18T20:37:46.766079691Z,rerun-interactive- 0.7,2024-04-18T20:25:54.813514771Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:25:54.813514771Z
01HVSDY4GVYZ9HJR3ZM9DTES18,true,2024-04-18T20:27:53.765922701Z,01HVSE5HW2ETP91C1KN84DCC1Q,2024-04-18T20:37:15.191672546Z,"{""age"":""54"",""gender"":""female"",""strength"":""Hmm no strength, just guess work and what I thought!"",""fair"":""Yes"",""feedback"":""One of the sessions went off quicker than I thought, so not sure if I pressed submit in time. "",""education"":""high-school"",""teammates"":""I have no reason to think they were being untruthful"",""notes"":""No"",""politics"":""Left of centre"",""geo"":""English"",""ethnicity"":""white""}",2024-04-18T20:40:08.267122316Z,4,2024-04-18T20:27:22.232623717Z,{},2024-04-18T20:21:29.61804668Z,01HVSD1MZ98TSW329AY3Y1734V,2024-04-18T20:27:05.417211829Z,01HVSDY3RZWDQTEFDRC03XQB3S,2024-04-18T20:21:29.243565797Z,http://147.182.195.234:3000/,2024-04-18T20:21:29.243565797Z,"[""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐿️""]",2024-04-18T20:27:59.487021897Z,1,2024-04-18T20:40:08.303488619Z,player 1,2024-04-18T20:27:59.487021897Z,game ended,2024-04-18T20:37:59.088053472Z,rerun-interactive- 0.7,2024-04-18T20:27:05.417211829Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:27:05.417211829Z
01HVSDY4YYNM3GE11CSHHMWMZW,true,2024-04-18T20:25:08.742597143Z,01HVSDY55GV9CMA3TEFTNHRTC4,2024-04-18T20:36:23.780740428Z,"{""age"":""26"",""gender"":""M"",""strength"":""I think I played it well."",""fair"":""Yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""Yes, I think they were telling the truth."",""notes"":""Yes"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-18T20:38:19.238765353Z,4,2024-04-18T20:24:53.364423312Z,{},2024-04-18T20:21:29.833572242Z,01HVSD1KEVSF2BT4ASWZ9RPHYP,2024-04-18T20:24:20.634720556Z,01HVSDY4P97V52QCYKXSRCBXD7,2024-04-18T20:21:29.694265549Z,65fcc90aa0ff1d0a9d70cdd8,2024-04-18T20:21:29.694265549Z,"[""🐿️"",""                                   "",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""🐇""]",2024-04-18T20:25:54.903158136Z,1,2024-04-18T20:38:19.269608305Z,player 2,2024-04-18T20:25:54.903158136Z,game ended,2024-04-18T20:37:30.389336851Z,rerun-interactive- 0.7,2024-04-18T20:24:20.634720556Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:24:20.634720556Z
01HVSDY55GV9CMA3TEFTNHRTC4,true,2024-04-18T20:25:09.993089619Z,01HVSE2C2W47K9NP0VSWYJSB90,2024-04-18T20:36:23.780740428Z,"{""age"":""21"",""gender"":""Female"",""strength"":""Relatively weak, never been particularly good at percentage questions."",""fair"":""Yes."",""feedback"":""N.A"",""education"":""high-school"",""teammates"":""I'm not sure, some didn't respond so I'm assuming they seen no rabbits or squirrels."",""notes"":""Few saw the same as me, few saw 11 rabbits and 3 squirrels."",""politics"":""Left"",""geo"":""Scottish"",""ethnicity"":""White""}",2024-04-18T20:39:51.047186296Z,4,2024-04-18T20:24:42.375486603Z,{},2024-04-18T20:21:30.390637467Z,01HVSD1KEVSF2BT4ASWZ9RPHYP,2024-04-18T20:24:20.634720556Z,01HVSDY4G3VDXR5XTTV6FA6VBW,2024-04-18T20:21:29.904719554Z,5f3292eb017ff806022a9b22,2024-04-18T20:21:29.904719554Z,"[""🐿️"",""🐇"",""                                   ""]",2024-04-18T20:25:54.903158136Z,1,2024-04-18T20:39:51.01155187Z,player 3,2024-04-18T20:25:54.903158136Z,game ended,2024-04-18T20:37:30.389336851Z,rerun-interactive- 0.7,2024-04-18T20:24:20.634720556Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:24:20.634720556Z
01HVSDZMYEA93ZPCRMM98S58MN,true,2024-04-18T20:23:42.479236575Z,01HVSDQVAVRV8CH98SKHH9X889,2024-04-18T20:33:59.221882036Z,"{""age"":""23"",""gender"":"""",""strength"":""good memory"",""fair"":""yes.."",""feedback"":""no problems!"",""education"":""bachelor"",""teammates"":""yes? sometimes they wouldn't tell me how many squirrels, just rabbits. everyone responded promptly, except one time my neighbour said nothing"",""notes"":""yes"",""politics"":""Left"",""geo"":""Canada"",""ethnicity"":""Chinese""}",2024-04-18T20:36:31.281210461Z,4,2024-04-18T20:23:39.558257439Z,{},2024-04-18T20:22:18.949541823Z,01HVSD1JRWAKY4XSGA3AHVBSWD,2024-04-18T20:22:53.72686104Z,01HVSDZMB6FZQ92H7BGP3C9Q2N,2024-04-18T20:22:18.830871992Z,64e7e9cacf76d2e8deb2c7d5,2024-04-18T20:22:18.830871992Z,"[""🐇"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐇"",""🐇""]",2024-04-18T20:24:20.721934546Z,1,2024-04-18T20:36:31.313316363Z,player 4,2024-04-18T20:24:20.721934546Z,game ended,2024-04-18T20:34:43.394623789Z,rerun-interactive- 0.7,2024-04-18T20:22:53.72686104Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:22:53.72686104Z
01HVSDZZCHG51EKSE9YG238D5W,true,2024-04-18T20:28:24.83298618Z,01HVSE2NK14H4NPD867A7MGXXZ,2024-04-18T20:39:15.487514718Z,"{""age"":""54"",""gender"":""female"",""strength"":""moderate - i guessed the % of rabbits "",""fair"":""it was reasonable "",""feedback"":""it was hard to guess the percentage with just pics so i tried my best "",""education"":""bachelor"",""teammates"":""i never even considered that they might be telling a lie so i assumed they were good players "",""notes"":""no-all the necessary information was on screen "",""politics"":""none"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-18T20:42:55.812497813Z,4,2024-04-18T20:28:21.639011974Z,{},2024-04-18T20:22:29.857183791Z,01HVSD1NR78QAHA3KSA16G67V0,2024-04-18T20:27:59.351411032Z,01HVSDZYPWCDA4X2DWG50Y9FRS,2024-04-18T20:22:29.521829331Z,6488f7c173a63c779b0caf55,2024-04-18T20:22:29.521829331Z,"[""🐿️"",""🐇"",""🐿️"",""                                   "",""🐇""]",2024-04-18T20:28:30.818342494Z,1,2024-04-18T20:42:55.872060358Z,player 1,2024-04-18T20:28:30.818342494Z,game ended,2024-04-18T20:40:07.347351895Z,rerun-interactive- 0.7,2024-04-18T20:27:59.351411032Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:27:59.351411032Z
01HVSE2C2W47K9NP0VSWYJSB90,true,2024-04-18T20:25:54.773260214Z,01HVSDXBHKHAM0MHMFVD29M54T,2024-04-18T20:36:23.780740428Z,,,4,2024-04-18T20:25:51.34794349Z,{},2024-04-18T20:23:48.398105965Z,01HVSD1KEVSF2BT4ASWZ9RPHYP,2024-04-18T20:24:20.634720556Z,01HVSE2BANKWX7XQ3V1JBSBP0B,2024-04-18T20:23:48.060183972Z,594cd21eb938020001880a46,2024-04-18T20:23:48.060183972Z,"[""                                   "",""🐿️"",""🐇""]",2024-04-18T20:25:54.903158136Z,,,player 4,2024-04-18T20:25:54.903158136Z,game ended,2024-04-18T20:37:30.389336851Z,rerun-interactive- 0.7,2024-04-18T20:24:20.634720556Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:24:20.634720556Z
01HVSE2MQAMK9Z5YTQACPXWCFT,true,2024-04-18T20:26:18.738140465Z,01HVSE341FFM18JR7CQ8DA2Q15,2024-04-18T20:36:44.934856508Z,"{""age"":""23"",""gender"":""male"",""strength"":""mostly good, made a mistake early on but otherwise good"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""yes"",""notes"":""yes"",""politics"":""left"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-18T20:38:51.456275193Z,4,2024-04-18T20:26:14.34857418Z,{},2024-04-18T20:23:59.976784871Z,01HVSD1M8ZPXT5EBSCNHSS5Y7E,2024-04-18T20:25:54.813514771Z,01HVSE2K7WCC2BDSSQ0PD1VJJH,2024-04-18T20:23:56.906832828Z,615c48416b6ecbe4f1f9bded,2024-04-18T20:23:56.906832828Z,"[""🐇"",""🐇"",""                                   "",""🐇""]",2024-04-18T20:27:05.51345406Z,1,2024-04-18T20:38:51.489380052Z,player 2,2024-04-18T20:27:05.51345406Z,game ended,2024-04-18T20:37:46.766079691Z,rerun-interactive- 0.7,2024-04-18T20:25:54.813514771Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:25:54.813514771Z
01HVSE2NK14H4NPD867A7MGXXZ,true,2024-04-18T20:28:20.369386365Z,01HVSE6Q3EJVH2DM0BBTQ07769,2024-04-18T20:39:15.487514718Z,"{""age"":""29"",""gender"":""F"",""strength"":""no idea"",""fair"":""no"",""feedback"":"""",""education"":""high-school"",""teammates"":""I think so"",""notes"":""no"",""politics"":""none"",""geo"":""UK"",""ethnicity"":""white""}",2024-04-18T20:41:56.145016758Z,4,2024-04-18T20:28:13.098288651Z,{},2024-04-18T20:23:58.121273619Z,01HVSD1NR78QAHA3KSA16G67V0,2024-04-18T20:27:59.351411032Z,01HVSE2MXYFGG4JW9ASMJ8Z68D,2024-04-18T20:23:57.793982222Z,6018851ceec02b15576038a1,2024-04-18T20:23:57.793982222Z,"[""                                   "",""🐿️"",""🐿️"",""🐇"",""🐇""]",2024-04-18T20:28:30.818342494Z,1,2024-04-18T20:41:56.220370324Z,player 2,2024-04-18T20:28:30.818342494Z,game ended,2024-04-18T20:40:07.347351895Z,rerun-interactive- 0.7,2024-04-18T20:27:59.351411032Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:27:59.351411032Z
01HVSE2Q40D9HW8VY8TP8219J7,,,,,,,1,2024-04-18T20:24:00.663440138Z,{},2024-04-18T20:23:59.593455108Z,,2024-04-18T20:37:33.322128524Z,01HVSE2PR490156GDA4SWMJ883,2024-04-18T20:23:59.360413945Z,5b90a114f0a0970001f6dd6e,2024-04-18T20:23:59.360413945Z,,,,,,,no more games,2024-04-18T20:49:35.902005571Z,rerun-interactive- 0.7,2024-04-18T20:36:51.885120983Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:36:51.885120983Z
01HVSE341FFM18JR7CQ8DA2Q15,true,2024-04-18T20:27:05.344088879Z,01HVSE35VYND9JPS1AXQ1HSXYQ,2024-04-18T20:36:44.934856508Z,"{""age"":""37"",""gender"":""M"",""strength"":""Trying to get as much information shared as possible in a really short time"",""fair"":""Yeah - and it was quite fun"",""feedback"":""None. GOod game."",""education"":"""",""teammates"":""Yes! I think so - its felt like we were trying to help each other"",""notes"":""No, memory only"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-18T20:38:52.200097589Z,4,2024-04-18T20:27:02.891674945Z,{},2024-04-18T20:24:12.909679398Z,01HVSD1M8ZPXT5EBSCNHSS5Y7E,2024-04-18T20:25:54.813514771Z,01HVSE33EA7TZ30JGTN01Z72ZC,2024-04-18T20:24:12.591855742Z,6052297cd2b26a4e5e405ec5,2024-04-18T20:24:12.591855742Z,"[""🐇"",""🐿️"",""                                   "",""🐇"",""🐇"",""🐿️"",""🐇"",""🐿️""]",2024-04-18T20:27:05.51345406Z,1,2024-04-18T20:38:52.240877457Z,player 3,2024-04-18T20:27:05.51345406Z,game ended,2024-04-18T20:37:46.766079691Z,rerun-interactive- 0.7,2024-04-18T20:25:54.813514771Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:25:54.813514771Z
01HVSE35VYND9JPS1AXQ1HSXYQ,true,2024-04-18T20:26:17.397596583Z,01HVSDXKHY4QPPGSRQD8PE3G8R,2024-04-18T20:36:44.934856508Z,"{""age"":""43"",""gender"":""f"",""strength"":""i think i played fair."",""fair"":""yes"",""feedback"":"""",""education"":""other"",""teammates"":""unsure. they were friendly though."",""notes"":""no"",""politics"":""left"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-18T20:38:46.060132088Z,4,2024-04-18T20:26:12.729760173Z,{},2024-04-18T20:24:14.637055754Z,01HVSD1M8ZPXT5EBSCNHSS5Y7E,2024-04-18T20:25:54.813514771Z,01HVSE35H5939Q09ZWF297DVE4,2024-04-18T20:24:14.462577349Z,5f1319b3975be90008ab56a3,2024-04-18T20:24:14.462577349Z,"[""🐿️"",""🐇"",""                                   "",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇""]",2024-04-18T20:27:05.51345406Z,1,2024-04-18T20:38:46.093691216Z,player 4,2024-04-18T20:27:05.51345406Z,game ended,2024-04-18T20:37:46.766079691Z,rerun-interactive- 0.7,2024-04-18T20:25:54.813514771Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:25:54.813514771Z
01HVSE4D8SQHD2S1VB3BJH1GGB,true,2024-04-18T20:34:45.009753814Z,01HVSEERGPDN3TK7XPM431NHVX,2024-04-18T20:55:54.595165201Z,,,4,2024-04-18T20:29:34.142351635Z,{},2024-04-18T20:24:55.305584021Z,01HVSD1VSMT2H63561FJGD7SV7,2024-04-18T20:34:13.801218885Z,01HVSE4CKJS3Q2DKNT1Z0MNSTD,2024-04-18T20:24:54.809190054Z,600b25f40e8a5115c823ee13,2024-04-18T20:24:54.809190054Z,"[""🐇"",""🐇"",""🐇"",""                                   ""]",2024-04-18T20:34:59.94891005Z,,,player 1,2024-04-18T20:34:59.94891005Z,game ended,2024-04-18T20:59:08.700838332Z,rerun-interactive- 0.7,2024-04-18T20:34:13.801218885Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:34:13.801218885Z
01HVSE4EWXYS5Z6BDY8KY06SB1,true,2024-04-18T20:30:48.575855052Z,01HVSE8WQVW8HC1GN0RZEVMDWQ,2024-04-18T20:40:36.247198124Z,"{""age"":""45"",""gender"":""male"",""strength"":""good"",""fair"":""ok"",""feedback"":"""",""education"":""bachelor"",""teammates"":""yes"",""notes"":""no memorised"",""politics"":"""",""geo"":"""",""ethnicity"":""other""}",2024-04-18T20:42:17.940591303Z,4,2024-04-18T20:30:29.126294116Z,{},2024-04-18T20:24:56.788604052Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:29:43.237178845Z,01HVSE4E99TJY4YD339CWZSHT2,2024-04-18T20:24:56.477305653Z,63717690537274b9f987a9d1,2024-04-18T20:24:56.477305653Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""                                   ""]",2024-04-18T20:30:55.803279425Z,1,2024-04-18T20:42:18.002935642Z,player 1,2024-04-18T20:30:55.803279425Z,game ended,2024-04-18T20:41:34.560880809Z,rerun-interactive- 0.7,2024-04-18T20:29:43.237178845Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:29:43.237178845Z
01HVSE4R0S0T81YCCMAF3GTW82,true,2024-04-18T20:31:40.424449618Z,01HVSE70FWQG8BJNPYF66P3DZF,2024-04-18T20:41:11.395449953Z,"{""age"":""37"",""gender"":""Male"",""strength"":""consistency"",""fair"":""No idea"",""feedback"":""Was good"",""education"":""master"",""teammates"":""No idea"",""notes"":""No"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-18T20:43:33.836611344Z,4,2024-04-18T20:31:35.041900616Z,{},2024-04-18T20:25:06.233073856Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:38.860869374Z,01HVSE4Q8F1QSZYKSV0QM2DFJ0,2024-04-18T20:25:05.817798277Z,647e06e4564c6d08e99046a2,2024-04-18T20:25:05.817798277Z,"[""🐇"",""🐇"",""🐇"",""                                   "",""🐇""]",2024-04-18T20:31:56.545945006Z,1,2024-04-18T20:43:33.924228444Z,player 1,2024-04-18T20:31:56.545945006Z,game ended,2024-04-18T20:42:19.902356128Z,rerun-interactive- 0.7,2024-04-18T20:31:38.860869374Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:31:38.860869374Z
01HVSE5HW2ETP91C1KN84DCC1Q,true,2024-04-18T20:27:49.239532208Z,01HVSE5KJ8XSQJTMX71294RR94,2024-04-18T20:37:15.191672546Z,"{""age"":""30"",""gender"":""Female "",""strength"":""Unsure "",""fair"":""Maybe "",""feedback"":"""",""education"":""high-school"",""teammates"":""Yes"",""notes"":""No"",""politics"":""N/A"",""geo"":""English "",""ethnicity"":""White ""}",2024-04-18T20:38:43.450115988Z,4,2024-04-18T20:27:44.203416098Z,{},2024-04-18T20:25:32.6293635Z,01HVSD1MZ98TSW329AY3Y1734V,2024-04-18T20:27:05.417211829Z,01HVSE5H6NBWP1ZFHBR7PBXA8W,2024-04-18T20:25:32.29078343Z,59cd79bdaeef3b0001021824,2024-04-18T20:25:32.29078343Z,"[""🐇"",""🐇"",""                                   "",""🐿️""]",2024-04-18T20:27:59.487021897Z,1,2024-04-18T20:38:43.48976051Z,player 2,2024-04-18T20:27:59.487021897Z,game ended,2024-04-18T20:37:59.088053472Z,rerun-interactive- 0.7,2024-04-18T20:27:05.417211829Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:27:05.417211829Z
01HVSE5KJ8XSQJTMX71294RR94,true,2024-04-18T20:27:06.142610647Z,01HVSE6F71PSFAWSK68ZSKFDS1,2024-04-18T20:37:15.191672546Z,"{""age"":""31"",""gender"":""Male"",""strength"":""strong"",""fair"":""yes"",""feedback"":""repeat answers from neighbours and same image for myself? not sure if intended"",""education"":""high-school"",""teammates"":""One did not answer, others repeated answers"",""notes"":""They said the same things often"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-18T20:39:14.609998451Z,4,2024-04-18T20:27:02.899070529Z,{},2024-04-18T20:25:34.342581606Z,01HVSD1MZ98TSW329AY3Y1734V,2024-04-18T20:27:05.417211829Z,01HVSE5JYGNQ2SVNPA9NWBV3CS,2024-04-18T20:25:34.024729819Z,59735dceed4ba80001b4972e,2024-04-18T20:25:34.024729819Z,"[""🐿️"",""                                   "",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇""]",2024-04-18T20:27:59.487021897Z,1,2024-04-18T20:39:14.639443325Z,player 3,2024-04-18T20:27:59.487021897Z,game ended,2024-04-18T20:37:59.088053472Z,rerun-interactive- 0.7,2024-04-18T20:27:05.417211829Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-18T20:27:05.417211829Z
